Wave[A],Flux[ergs A-1 cm-2 s-2](Orig),Flux[erg A-1 cm-2 s-2](cont+line+filt)
4782.828125,4.21957118617317E-16,3.72408212134122E-16
4781.7333984375,3.37166366416593E-16,3.72338776857907E-16
4780.638671875,3.24607973375704E-16,3.72269431334801E-16
4779.5439453125,4.15906960357263E-16,3.7220017579555E-16
4778.44921875,3.8991358715756E-16,3.72131010470904E-16
4777.3544921875,3.31284917929043E-16,3.72061935591611E-16
4776.259765625,3.36053351227267E-16,3.71992951388421E-16
4775.1650390625,3.55229016894432E-16,3.71924058092081E-16
4774.0703125,3.97794352582056E-16,3.71855255933343E-16
4772.9755859375,4.07339050483381E-16,3.71786545142952E-16
4771.880859375,3.5491335131721E-16,3.71717925951659E-16
4770.78564453125,4.07841942767426E-16,3.71649368045452E-16
4769.69091796875,4.06000260426616E-16,3.71580932785713E-16
4768.59619140625,4.02203703908812E-16,3.71512589817421E-16
4767.5009765625,3.91701022332054E-16,3.7144430895023E-16
4766.40625,3.79353201461271E-16,3.71376151298498E-16
4765.3115234375,4.00009076173771E-16,3.71308086630563E-16
4764.21630859375,3.51849169705267E-16,3.71240084880673E-16
4763.12158203125,3.90024221792454E-16,3.71172206914305E-16
4762.02685546875,3.10167095711075E-16,3.71104422624082E-16
4760.931640625,3.68036038589887E-16,3.71036702069773E-16
4759.8369140625,3.73398250807396E-16,3.70969105866126E-16
4758.74169921875,3.88110439963057E-16,3.70901573944197E-16
4757.646484375,3.91437104953372E-16,3.70834136706019E-16
4756.5517578125,3.69624202535804E-16,3.70766824384796E-16
4755.45654296875,3.46718406373035E-16,3.70699577164826E-16
4754.36181640625,3.63499056382755E-16,3.70632455238798E-16
4753.2666015625,4.05867228167131E-16,3.70565398960856E-16
4752.17138671875,4.50477328079789E-16,3.70498438521747E-16
4751.07666015625,4.09921096088955E-16,3.70431603941333E-16
4749.9814453125,3.37768422656542E-16,3.70364835830082E-16
4748.88623046875,3.29315335598431E-16,3.70298164250735E-16
4747.791015625,3.6780119870526E-16,3.70231589434351E-16
4746.69580078125,4.26310951566591E-16,3.70165111611987E-16
4745.60107421875,4.80811395512498E-16,3.70098760587564E-16
4744.505859375,3.26833973755273E-16,3.70032477402914E-16
4743.41064453125,3.95220476873957E-16,3.69966291905353E-16
4742.3154296875,4.31446295494183E-16,3.6990020432594E-16
4741.22021484375,4.512920813514E-16,3.69834214895732E-16
4740.125,3.53828886432162E-16,3.69768323845788E-16
4739.02978515625,3.86181484332504E-16,3.69702531407164E-16
4737.9345703125,4.25507628166393E-16,3.6963683781092E-16
4736.83935546875,3.17438503758374E-16,3.69571243288109E-16
4735.744140625,4.34954387442029E-16,3.69505748069794E-16
4734.64892578125,3.71353980023171E-16,3.69440352387029E-16
4733.55322265625,3.81757763224147E-16,3.69375027382183E-16
4732.4580078125,4.35558474796398E-16,3.69309831508326E-16
4731.36279296875,4.45683623641816E-16,3.69244735863298E-16
4730.267578125,3.63937772244993E-16,3.69179740678154E-16
4729.17236328125,3.47887855353054E-16,3.69114846183954E-16
4728.07666015625,3.28364787063507E-16,3.69050023747281E-16
4726.9814453125,3.49780243424251E-16,3.68985331373288E-16
4725.88623046875,3.78106952621552E-16,3.68920740383511E-16
4724.79052734375,3.6620728783932E-16,3.68856222280314E-16
4723.6953125,3.26875704465723E-16,3.68791834797606E-16
4722.599609375,3.52339180912232E-16,3.68727520754734E-16
4721.50439453125,3.72190901294036E-16,3.68663337703736E-16
4720.4091796875,3.46697445836895E-16,3.68599257192452E-16
4719.3134765625,3.7143555789867E-16,3.685352509516E-16
4718.2177734375,4.01616502068013E-16,3.68471347804544E-16
4717.12255859375,3.70781019585543E-16,3.68407576390895E-16
4716.02685546875,3.67406438338448E-16,3.68343880079326E-16
4714.931640625,3.45856914970418E-16,3.68280315871315E-16
4713.8359375,4.16135514992723E-16,3.68216827320294E-16
4712.740234375,4.26635754070568E-16,3.68153443019693E-16
4711.64501953125,4.00638259085018E-16,3.68090191377141E-16
4710.54931640625,3.64800779263074E-16,3.6802701622477E-16
4709.45361328125,3.28034499800615E-16,3.67963946016821E-16
4708.35791015625,4.060616153905E-16,3.67900980984657E-16
4707.2626953125,4.08283285093545E-16,3.67838149348447E-16
4706.1669921875,3.40444904274218E-16,3.67775395314829E-16
4705.0712890625,3.42054421722212E-16,3.67712747150996E-16
4703.9755859375,4.20903085155551E-16,3.67650205088313E-16
4702.8798828125,3.61922395210436E-16,3.67587769358148E-16
4701.7841796875,3.89546577928264E-16,3.67525440191867E-16
4700.6884765625,3.26420508959868E-16,3.67463217820837E-16
4699.5927734375,3.04179257017789E-16,3.67401102476426E-16
4698.4970703125,3.19101095871738E-16,3.67339094389999E-16
4697.4013671875,3.98900842529548E-16,3.67277193792923E-16
4696.3056640625,3.19504814494293E-16,3.67215400916568E-16
4695.2099609375,2.81108818495027E-16,3.67153715992295E-16
4694.1142578125,3.72257396689118E-16,3.67092139251476E-16
4693.01806640625,3.28902801877524E-16,3.67030643557377E-16
4691.92236328125,3.30240114038261E-16,3.6696928392603E-16
4690.82666015625,3.09653206777676E-16,3.66908033172339E-16
4689.73095703125,3.67493739862623E-16,3.66846891527672E-16
4688.634765625,3.21754118426661E-16,3.66785832049804E-16
4687.5390625,3.34185419908934E-16,3.66724909366163E-16
4686.443359375,4.37248501623121E-16,3.66664096485747E-16
4685.34716796875,4.59056501506635E-16,3.66603366613308E-16
4684.25146484375,3.39496933675246E-16,3.66542774082635E-16
4683.1552734375,3.21779014577865E-16,3.66482265121278E-16
4682.0595703125,4.00972999667746E-16,3.66421893866228E-16
4680.96337890625,3.3942838907806E-16,3.66361606742246E-16
4679.86767578125,3.05214089301432E-16,3.66301457688699E-16
4678.771484375,3.66312193972745E-16,3.66241393328387E-16
4677.67578125,3.64168216822716E-16,3.6618146740222E-16
4676.57958984375,3.90655760514085E-16,3.6612162673187E-16
4675.48388671875,3.19218696470296E-16,3.66061924858963E-16
4674.3876953125,3.21040991241619E-16,3.66002308804866E-16
4673.29150390625,3.92790738821375E-16,3.65942805431376E-16
4672.1953125,4.53753286016228E-16,3.65883414970171E-16
4671.099609375,4.06628555938502E-16,3.65824164031855E-16
4670.00341796875,3.00741989597479E-16,3.65765000039694E-16
4668.9072265625,3.4138694409849E-16,3.65705949654741E-16
4667.81103515625,3.92040184470884E-16,3.65647013108677E-16
4666.71484375,3.76343436422232E-16,3.65588190633174E-16
4665.61865234375,3.33643225296136E-16,3.65529482459911E-16
4664.5224609375,4.24025754613083E-16,3.6547088882056E-16
4663.4267578125,3.92943283940638E-16,3.65412435969715E-16
4662.33056640625,3.74451037542543E-16,3.65354072041949E-16
4661.234375,3.72014251911142E-16,3.65295823343024E-16
4660.1376953125,3.173583680447E-16,3.65237664235838E-16
4659.04150390625,3.37045633229909E-16,3.65179646741207E-16
4657.9453125,3.94685673285369E-16,3.65121745170549E-16
4656.84912109375,3.1358774077154E-16,3.65063959755539E-16
4655.7529296875,3.33093353564929E-16,3.65006290727855E-16
4654.65673828125,4.07178874126659E-16,3.64948738319172E-16
4653.560546875,3.82158779282206E-16,3.64891302761166E-16
4652.4638671875,3.56998558939078E-16,3.64833958780022E-16
4651.36767578125,4.19562584268697E-16,3.64776757670709E-16
4650.271484375,4.18630757808885E-16,3.64719674107205E-16
4649.1748046875,3.97608963098519E-16,3.64662682972948E-16
4648.07861328125,3.75282493906827E-16,3.64605835248709E-16
4646.982421875,3.5857022724922E-16,3.64549105765411E-16
4645.8857421875,3.23633356973095E-16,3.64492469564679E-16
4644.78955078125,3.47607294659285E-16,3.64435977311218E-16
4643.69287109375,3.59263413866962E-16,3.6437957890976E-16
4642.5966796875,3.14218177468014E-16,3.64323324813258E-16
4641.5,3.35229066408602E-16,3.64267165138604E-16
4640.40380859375,3.49265643115525E-16,3.64211150126177E-16
4639.30712890625,3.63226749848592E-16,3.6415523010586E-16
4638.21044921875,3.35845728672935E-16,3.64099430287319E-16
4637.1142578125,3.23601677499705E-16,3.64043775666175E-16
4636.017578125,3.28843153773262E-16,3.6398821689337E-16
4634.9208984375,2.52118729306175E-16,3.63932779018197E-16
4633.82470703125,2.96974167790084E-16,3.6387748687466E-16
4632.72802734375,3.80543408704197E-16,3.63822291436622E-16
4631.63134765625,3.50078521885578E-16,3.63767217592072E-16
4630.53466796875,3.69969147328859E-16,3.63712265572994E-16
4629.43798828125,3.81587151818562E-16,3.63657435611376E-16
4628.34130859375,3.84643418084078E-16,3.63602727939201E-16
4627.24462890625,3.76042882442185E-16,3.63548142788457E-16
4626.14794921875,3.61322329277333E-16,3.6349368039113E-16
4625.05126953125,3.64207146809902E-16,3.63439340979205E-16
4623.95458984375,3.83628842902183E-16,3.63385124784668E-16
4622.85791015625,3.42485810087711E-16,3.63331032039507E-16
4621.76123046875,3.11022592149775E-16,3.63277062975706E-16
4620.66455078125,3.91463133128818E-16,3.63223217825251E-16
4619.56787109375,3.46660100948344E-16,3.63169496820128E-16
4618.47119140625,4.15130575472347E-16,3.63115900192327E-16
4617.37451171875,3.79227585813448E-16,3.63062428173826E-16
4616.27734375,4.43942594623175E-16,3.63009057272375E-16
4615.1806640625,4.2673402025978E-16,3.62955835224181E-16
4614.083984375,3.85974884614572E-16,3.62902738481354E-16
4612.9873046875,4.29976049453307E-16,3.6284976727588E-16
4611.89013671875,3.82072590812263E-16,3.62796898339098E-16
4610.79345703125,4.42241387402711E-16,3.62744178960437E-16
4609.6962890625,4.08211478096023E-16,3.62691562426976E-16
4608.599609375,4.12133817241842E-16,3.62639095803486E-16
4607.50244140625,3.61871786535908E-16,3.62586732602119E-16
4606.40576171875,3.72284036757635E-16,3.62534519662157E-16
4605.30859375,4.64160860792551E-16,3.62482410721651E-16
4604.2119140625,4.2994108530085E-16,3.62430452393573E-16
4603.11474609375,4.6128303172296E-16,3.62378598642702E-16
4602.01806640625,3.85074644542759E-16,3.62326895854869E-16
4600.9208984375,3.819104837057E-16,3.622752982224E-16
4599.82373046875,3.75553164167448E-16,3.62223829026027E-16
4598.72705078125,3.62726233668429E-16,3.6217251131787E-16
4597.6298828125,3.92304754991377E-16,3.62121299633159E-16
4596.53271484375,3.9315265725031E-16,3.62070217081331E-16
4595.435546875,4.13063757068113E-16,3.62019263894677E-16
4594.33837890625,3.59739252271602E-16,3.61968440305498E-16
4593.24169921875,4.19606349402291E-16,3.61917769077817E-16
4592.14453125,3.20780159798075E-16,3.61867205322536E-16
4591.04736328125,3.53472375999782E-16,3.61816771861513E-16
4589.9501953125,2.81571829644471E-16,3.61766468927043E-16
4588.85302734375,3.5108890954834E-16,3.61716296751421E-16
4587.755859375,3.77153352341622E-16,3.61666255566946E-16
4586.65869140625,3.47752377285934E-16,3.61616345605911E-16
4585.5615234375,2.99192114518628E-16,3.61566567100614E-16
4584.46435546875,4.05495695031919E-16,3.61516920283351E-16
4583.36669921875,3.27226603966572E-16,3.61467383379817E-16
4582.26953125,3.07380587822272E-16,3.61418000694373E-16
4581.17236328125,3.62550917480101E-16,3.61368750393954E-16
4580.0751953125,3.93430705741413E-16,3.61319632710855E-16
4578.97802734375,3.78219166619962E-16,3.61270647877374E-16
4577.88037109375,3.46852269563019E-16,3.61221774414588E-16
4576.783203125,3.22339031072687E-16,3.6117305603661E-16
4575.68603515625,2.88632925256377E-16,3.6112447120524E-16
4574.58837890625,3.22376586837149E-16,3.61075998620038E-16
4573.4912109375,3.94045895624255E-16,3.61027681638463E-16
4572.3935546875,3.32764308837607E-16,3.60979477487267E-16
4571.29638671875,2.98692216628401E-16,3.60931429285087E-16
4570.19873046875,4.62362255591647E-16,3.60883494497907E-16
4569.1015625,2.66495975936748E-16,3.60835716004716E-16
